id      ,catName          ,catAdoptionDate        ,catRating
6209,Oatmeal,08/16/2015,70
6209,Korsakov,05/09/2016,28
6210,Turbo,10/06/2008,75
6210,Smokey,06/23/2014,30
6210,Mustafa,02/19/2009,94
6211,Luna,02/16/2016,0
6211,Gunnar,04/26/2007,73
6211,Sylvester,07/01/2017,68
6212,Reebok,10/26/2016,23
6212,Ritzy,06/02/2011,42
6212,Joe,05/27/2015,61
6213,Mallow,03/17/2008,57
6213,Puck,06/02/2016,61
6213,Lynx,12/25/2014,69
6214,Tipper,01/18/2012,96
6214,Mustafa,07/10/2017,33
6215,Dumpsterfire,10/09/2014,17
6215,Hardrock,08/05/2007,84
6216,Papa,06/29/2012,76
6216,Dana,12/25/2014,18
6216,Hardrock,02/01/2014,82
6217,Porn,03/17/2016,82
6218,Mannix,01/02/2016,93
6218,Miyamoto,01/07/2015,34
6219,Kuzma,04/03/2008,6
6219,Bigfoot,04/20/2012,79
6220,Balthazar,11/25/2012,73
6221,Blow,04/12/2016,7
6221,Puss,12/22/2015,28
6221,Bonesteel,09/26/2016,83
6222,Sylvester,03/29/2008,53
6222,Muschi,06/27/2012,58
6222,Crystal Meth,04/06/2008,5
6223,Papa,01/25/2013,85
6223,Chewbacca,06/22/2012,29
6223,Ritzy,02/09/2014,72
6224,Zoe,02/08/2013,87
6224,Tiger,08/29/2011,54
6225,Whiskers,11/03/2008,33
6226,Munro,12/18/2008,21
6227,Fluglehorn,11/14/2014,26
6227,Dana,04/21/2016,90
6227,Thelonius,06/27/2015,6
6228,Smudge,11/10/2015,76
6228,Oscar,03/30/2013,68
6228,Otis,12/30/2015,45
6229,Blizzard,02/28/2017,35
6229,Farthing,12/25/2012,17
6229,Oscar,08/05/2010,5
6230,Milkshake,08/31/2014,81
6230,Crystal Meth,06/15/2012,23
6231,Bob Dole,03/10/2007,63
6232,Honeydew,02/18/2008,46
6233,Dice,11/10/2009,29
6234,Nutmeg,06/26/2014,90
6234,Moonbeam,04/02/2011,71
6234,Milkshake,09/09/2012,17
6235,Stairloafer,09/14/2015,69
6236,Oswald,01/22/2010,3
6236,Porkchop,07/15/2017,2
6237,Zelda,08/09/2007,21
6238,Turbo,03/30/2017,18
6239,Arbuckle,06/29/2012,10
6240,James Avery,12/14/2008,54
6241,Trout,05/27/2007,4
6241,Gunnar,08/12/2015,74
6242,Skinnybutt,12/11/2010,77
6242,Turbo,08/07/2011,50
6243,Mr. Grumpystripes,09/17/2007,6
6243,Vlad the Impaler,06/08/2010,56
6244,Rolls,06/14/2010,89
6244,Panick,02/04/2010,16
6245,Kuzma,08/27/2012,39
6246,Bonesteel,11/30/2017,99
6246,Commander D,01/02/2014,76
6246,Spock,10/15/2016,21
6247,Pepa,08/26/2009,38
6247,Bonesteel,12/16/2013,32
6247,Poppy,03/17/2013,1
6248,Ewan McTeagle,03/15/2008,6
6248,Josephine,05/09/2008,37
6249,Balthazar,04/30/2017,2
6249,Toyota,07/03/2007,51
6249,Honeydew,02/17/2015,13
6250,Sobriquet,01/03/2017,39
6250,Winona,01/06/2013,69
6251,Kinsey,11/15/2007,69
6252,Waldo,11/11/2007,8
6253,Spock,08/30/2015,75
6253,Oswald,12/22/2008,60
6254,Daytona,10/01/2017,8
6254,Oscar,07/28/2013,8
6254,Dog,02/26/2016,69
6255,Snickers,06/12/2013,36
6255,Moriarty,12/11/2012,39
6255,Pantera,10/14/2010,58
6256,Dipstick,01/19/2011,84
6256,Pheobe,01/15/2009,96
6257,Darth,01/24/2014,59
6257,Bungee,05/28/2016,23
6257,Poppy,09/26/2010,4
6258,Wigglesworth,05/17/2011,23
6259,Humperdinck,09/09/2008,51
6259,Gipsy,04/13/2015,23
6259,Pepper,05/22/2013,47
6260,Mitt,12/20/2008,21
6260,Fluglehorn,07/17/2008,20
6260,Gipsy,08/27/2011,80
6261,Paws de Leon,04/14/2008,57
6261,Calloway,08/18/2010,22
6261,Munro,09/08/2011,68
6262,Puck,03/22/2012,71
6262,Dumpsterfire,03/02/2015,90
6263,Blizzard,08/25/2013,81
6264,Misha,05/04/2009,36
6264,Buddha,03/26/2007,70
6265,Sylvester,03/29/2010,56
6265,Stonehenge,01/25/2010,45
6265,Milkshake,09/09/2008,74
6266,Pi-chan,01/21/2016,47
6266,Muesli,04/07/2011,78
6266,Snickers,08/10/2015,87
6267,Frolicks,03/24/2007,59
6267,Johnny Cash,02/28/2008,42
6267,Johnny Cash,05/24/2011,43
6268,Greystoke,06/06/2007,10
6268,Dipstick,08/24/2012,6
6269,Callie,05/19/2009,44
6269,Gurney,09/07/2010,12
6269,Flanders,02/07/2011,23
6270,Darth,08/19/2011,15
6270,Cuddles the Kitten Clown,08/29/2013,60
6270,Stardew,09/07/2009,47
6271,Nutmeg,10/10/2013,44
6271,Eggers,08/05/2010,97
6272,Meowzer,03/22/2012,96
6272,Buddha,06/26/2016,37
6272,The Butcher,11/29/2017,11
6273,Patches,07/28/2016,63
6273,Luna,04/10/2008,47
6273,Penguin,01/24/2015,98
6274,Greystoke,02/17/2012,4
6275,Brando,02/07/2016,57
6275,Munro,09/29/2014,37
6275,Milo,10/30/2016,96
6276,Missy,07/25/2011,96
6276,Co Co,02/10/2014,93
6276,Puss,01/25/2013,45
6277,Whirligig,08/07/2009,68
6277,Rorschach,10/09/2017,73
6277,Chia,05/14/2011,89
6278,Daisy,05/30/2011,99
6278,Boris,07/01/2013,35
6278,Bigfoot,09/23/2009,61
6279,Penguin,09/14/2008,99
6279,The Butcher,05/10/2012,69
6279,Fluglehorn,04/23/2017,80
6280,Whiskers,10/13/2011,56
6281,Moonbeam,10/17/2008,10
6282,Cat-a-tonic,10/15/2013,60
6282,Daring Fireball,10/09/2010,20
6283,Dice,09/10/2007,33
6284,Murzik,06/14/2014,82
6284,Greystoke,03/09/2011,64
6284,Winona,08/03/2007,23
6285,Smudge,03/27/2011,2
6285,Malloy,04/04/2011,16
6285,Skinnybutt,01/12/2017,90
6286,Malone Dies,04/28/2015,72
6287,Brutus,11/02/2009,36
6287,Diesel,12/22/2012,76
6287,Balthazar,09/30/2012,1
6288,Frolicks,10/20/2009,67
6289,Ramses,08/22/2017,78
6289,Lynx,06/13/2015,81
6290,Cornmeal,03/27/2007,68
6291,Sherbet,01/08/2007,22
6292,Big Paw,03/25/2008,56
6292,Dana,10/31/2017,9
6293,Daisy,08/21/2008,73
6294,French Toast,08/21/2015,18
6294,Boris,05/12/2007,12
6295,Princess Peach,04/07/2013,60
6295,Nutmeg,05/15/2017,86
6296,Thelonius,07/18/2015,16
6296,Kemosabe,09/19/2012,57
6297,Buffy,01/20/2015,91
6298,Jo Jo,08/28/2009,10
6299,Taffy,02/10/2016,93
6299,Lumpy,11/17/2012,43
6300,Cat-a-tonic,11/07/2013,27
6300,Ritzy,03/27/2014,4
6301,Starfruit,05/01/2008,17
6302,Brutus,04/04/2016,96
6303,Toyota,08/31/2016,55
6303,Snowdrop,08/29/2015,33
6303,Diesel,03/01/2011,85
6304,Vlad the Impaler,06/25/2015,9
6305,Beau,11/07/2014,53
6305,Sylvester,03/12/2017,12
6305,Crystal Meth,03/31/2011,73
6306,Aristotle,07/07/2014,90
6306,Dana,07/29/2010,8
6306,Bonesteel,04/03/2007,9
6307,Hardrock,01/27/2016,35
6307,Milkshake,06/10/2014,0
6307,Honeypot,01/09/2007,7
6308,Palomino,03/25/2012,76
6308,Shell,01/31/2011,98
6309,Murzik,03/16/2009,47
6309,Watson,11/15/2017,3
6310,Whirligig,03/16/2009,2
6310,Pancreas,02/07/2010,18
6311,Bess,03/03/2013,53
6311,Janet,09/10/2009,55
6312,Sam Peckinpaw,04/14/2011,27
6312,Winona,08/07/2010,4
6312,Misty,07/27/2010,56
6313,Co Co,07/02/2015,77
6313,Ricochet,11/12/2016,9
6314,Dumpsterfire,08/31/2015,56
6314,Fluffypants,04/21/2013,72
6315,Cuddles the Kitten Clown,03/20/2008,93
6315,Papa,07/10/2013,67
6316,Capone,07/31/2007,14
6317,Johnny Cash,01/09/2011,92
6317,Snowdrop,12/03/2012,62
6317,Moriarty,04/10/2017,62
6318,Fletcher,03/28/2008,54
6318,Pru,04/29/2011,41
6318,Boo Boo,11/28/2012,75
6319,Bess,05/14/2010,98
6319,Merrick,06/07/2009,30
6320,Rolls,02/19/2015,16
6320,Ginger,03/07/2013,82
6321,Porgie,07/11/2017,37
6321,Porgie,02/09/2012,10
6321,Copernicus,11/21/2014,19
6322,Vlad the Impaler,09/18/2010,11
6322,Lynx,06/23/2013,60
6323,Frannie,09/14/2010,73
6323,Stankle,10/11/2009,87
6323,Ears Malone,12/16/2014,77
6324,Cat-a-tonic,02/28/2015,9
6324,Parsnip,09/27/2007,32
6325,Smeagol,07/28/2014,4
6325,Matches,12/10/2016,2
6326,Leon,11/19/2012,9
6326,Frolicks,11/24/2009,74
6327,Kitty,07/12/2007,50
6327,Rainbow,10/28/2010,33
6327,Ricochet,01/24/2008,12
6328,Copernicus,01/05/2009,41
6328,Poppy,10/09/2017,60
6329,Cataract,05/20/2009,79
6329,Trevor,02/17/2009,83
6329,Miracle Max,08/09/2017,18
6330,Puss,12/06/2008,70
6331,Checkers,11/16/2007,2
6331,Kitty,07/04/2012,78
6331,Zelda,02/08/2007,89
6332,Janet,06/22/2015,14
6332,Cupcake,01/23/2010,74
6333,Sam Peckinpaw,07/01/2007,34
6333,Sparky,06/30/2013,96
6334,Lucielle,06/05/2016,0
6334,Beauregard,04/28/2015,85
6335,Zak,04/12/2011,58
6335,Farthing,03/10/2013,64
6335,Misha,10/15/2017,87
6336,Zelda,09/17/2016,23
6336,Merrick,05/14/2012,44
6336,Wheezer,11/25/2012,94
6337,Mr. Grumpystripes,03/21/2012,72
6337,Sparky,12/15/2007,61
6337,Malone,05/26/2013,63
6338,Bambi,08/05/2014,63
6338,Gabby,08/18/2015,42
6339,Rainbow,08/24/2017,11
6340,Joe Lighthouse III,12/28/2014,0
6340,Franzen,10/27/2015,38
6340,Cupcake,04/02/2016,73
6341,Honeydew,01/15/2010,91
6341,Leon,02/19/2013,1
6342,Commander D,07/30/2011,39
6343,Trevor,08/22/2017,23
6343,Pheobe,02/05/2011,11
6343,George Clooney,05/17/2016,33
6344,Ritzy,05/12/2011,79
6345,Boo Boo,06/25/2009,60
6345,Franzen,03/15/2015,81
6346,Tipper,12/03/2016,29
6347,Pancreas,05/28/2014,65
6348,Moriarty,10/24/2010,22
6348,Chi Chi,02/02/2007,97
6348,Ritzy,04/03/2015,25
6349,Bianca,06/09/2016,75
6350,Dana,07/05/2008,62
6350,Moriarty,04/30/2007,86
6350,Moriarty,07/21/2008,96
6351,Checkers,07/09/2015,86
6351,Diesel,06/19/2012,39
6351,Stardew,08/12/2010,24
6352,Pumpkin Spice Latte,06/05/2007,86
6352,Tiger,03/30/2014,44
6353,Rainbow,01/24/2011,24
6353,Ewan McTeagle,04/08/2015,78
6354,Princess Peach,05/09/2007,56
6354,Waldo,11/29/2013,96
6355,Ashes,02/06/2013,0
6356,Brando,06/28/2007,32
6356,Bristol,12/02/2011,35
6356,Mustafa,08/12/2013,84
6357,Eggers,05/01/2011,64
6357,Meredith Baxter Birney,11/16/2007,89
6357,Calloway,07/19/2016,65
6358,Fi Fi,07/06/2013,5
6359,Copernicus,10/31/2017,21
6359,Brutus,04/14/2012,21
6360,Janet,02/13/2007,63
6360,Princess Buttercup,02/17/2016,7
6360,Dana,05/30/2011,36
6361,Chi Chi,07/28/2008,46
6361,Johnny Cash,08/28/2015,81
6361,Penguin,03/28/2009,60
6362,Janet,06/23/2016,58
6362,Fluffypants,02/23/2013,26
6362,Yoko,08/20/2008,49
6363,Ragamuffin,09/17/2014,91
6363,Tipper,05/24/2008,91
6364,Freckles,02/16/2007,28
6364,Gipsy,10/24/2007,52
6365,Cuddles the Kitten Clown,01/15/2013,88
6366,Butzhold,07/22/2012,78
6367,Balthazar,11/18/2017,76
6368,Farthing,09/05/2009,14
6368,Skinnybutt,06/02/2009,48
6368,Ladybird,07/19/2017,43
6369,Stardew,02/05/2009,81
6370,Baskerville,10/10/2010,35
6370,Oscar,04/28/2009,87
6371,Moonbeam,09/13/2007,79
6372,Oscar,01/13/2015,10
6372,Boo Boo,12/07/2007,59
6372,Cuddles the Kitten Clown,11/26/2012,16
6373,Josephine,11/21/2016,72
6373,Missy,11/10/2012,73
6373,Capone,07/13/2016,50
6374,Shell,03/25/2010,16
6374,Thelonius,01/07/2013,11
6375,Oswald,06/24/2008,19
6375,The Unnamable,03/04/2012,21
6375,Arbuckle,05/13/2013,56
6376,Reebok,06/29/2009,88
6376,Pumpkin Spice Latte,03/03/2010,64
6376,Franzen,11/02/2007,37
6377,Kiska,09/10/2017,57
6377,Fluglehorn,02/25/2008,5
6378,Spock,09/25/2014,39
6378,Mi Mi,05/21/2014,30
6379,Rorschach,11/10/2014,82
6380,Daring Fireball,01/14/2013,99
6381,Munro,12/07/2015,17
6381,Papa,04/27/2011,32
6381,Janet,09/25/2015,97
6382,Yoko,11/06/2009,12
6382,Lumpy,12/30/2011,93
6383,Skinnybutt,08/16/2008,32
6383,Chewbacca,10/13/2010,7
6384,Kemosabe,06/21/2010,96
6385,Mallow,01/22/2007,91
6385,Aristotle,11/21/2011,8
6386,Crystal Meth,03/08/2010,98
6387,Starfruit,11/04/2007,82
6388,Ragamuffin,11/08/2007,7
6389,280Z,06/26/2010,89
6390,Waluigi,10/21/2013,10
6390,Otis,01/22/2016,86
6391,Cindy,04/07/2008,8
6391,Rainbow,04/27/2015,10
6392,Pepper,07/09/2011,54
6392,Manque,04/18/2011,45
6393,Dipstick,11/06/2014,54
6393,Cat-a-tonic,07/12/2007,69
6394,Dipstick,06/24/2009,92
6394,Cindy,01/10/2012,25
6395,Mi Mi,12/21/2009,82
6395,Katz,05/08/2015,41
6396,Palomino,12/28/2011,43
6397,Pepper,01/30/2012,23
6397,Mi Mi,06/18/2013,37
6398,Ricochet,12/18/2010,10
6399,Spanky,05/18/2015,71
6399,Cindy,09/22/2015,80
6400,Lumpy,04/05/2010,15
6401,Big Paw,02/25/2013,43
6401,Noodles,07/27/2013,80
6401,Mr. Mittens,04/01/2015,67
6402,Puck,10/13/2012,42
6402,Princess Buttercup,04/08/2011,10
6402,Turbo,04/03/2015,84
6403,Freckles,01/17/2012,79
6403,Callie,10/18/2011,42
6403,Capone,12/29/2008,38
6404,Cornmeal,08/24/2015,58
6404,Tiger,05/05/2010,86
6405,Fletcher,06/05/2009,90
6405,Kuzma,07/29/2011,72
6405,Fi Fi,10/05/2015,59
6406,Brando,12/02/2008,61
6407,Janet,08/12/2013,31
6407,Chewbacca,03/13/2009,17
6408,Stankle,08/19/2014,68
6408,Sylvester,06/02/2014,56
6409,Tipper,11/25/2010,66
6409,Chewbacca,07/02/2012,55
6409,Oscar,03/20/2013,30
6410,Nanaimo,03/22/2014,54
6411,Humperdinck,04/05/2011,63
6411,Jo Jo,01/30/2011,37
6412,Wigglesworth,07/05/2011,17
6412,Sam Peckinpaw,02/21/2016,74
6412,Nanaimo,11/14/2017,51
6413,Gabby,06/29/2017,54
6413,Greystoke,02/14/2016,56
6413,Fezzik,04/04/2012,67
6414,Luna,10/27/2012,25
6415,Pantera,03/29/2009,99
6416,Ramses,07/08/2013,52
6417,Moriarty,02/01/2007,25
6418,Yoko,10/28/2011,44
6418,Vlad the Impaler,08/23/2007,65
6418,Skinnybutt,05/07/2010,43
6419,Bonesteel,09/03/2016,79
6420,Papa,12/31/2007,42
6420,Joe Lighthouse III,01/15/2013,72
6420,Oatmeal,05/02/2015,41
6421,George Clooney,03/30/2008,43
6422,Pancreas,08/25/2012,62
6423,Dipstick,06/29/2015,10
6423,Bristol,03/20/2016,48
6423,Brutus,08/03/2016,16
6424,Pancreas,06/27/2015,19
6424,Smeagol,01/06/2008,61
6425,Waldo,07/05/2013,29
6426,Porkchop,03/06/2009,18
6427,Dremmel,07/18/2009,55
6427,Pepa,05/05/2010,35
6428,Luna,10/28/2012,66
6428,Greystoke,05/04/2009,8
6429,280Z,07/04/2015,51
6430,Bianca,06/05/2009,42
6430,Orrick,05/30/2014,19
6431,Meowzer,03/10/2008,18
6431,Baskerville,10/11/2011,43
6431,Otis,04/20/2015,58
6432,Joe Lighthouse III,11/01/2016,4
6432,Goldy,02/25/2014,39
6432,Brando,05/14/2013,99
6433,Checkers,08/03/2008,18
6433,Blow,09/28/2007,68
6434,Ashes,10/29/2007,78
6435,Domino,07/26/2011,66
6435,Inigo Montoya,06/07/2010,64
6435,Captain Fluffybritches,08/28/2008,90
6436,Muesli,05/11/2009,8
6436,Mustafa,03/04/2014,55
6437,Poppy,04/17/2010,10
6437,Waldo,01/24/2010,56
6438,Fletcher,09/03/2014,7
6439,Joe Lighthouse III,08/28/2013,55
6440,Shell,05/22/2007,38
6441,Malloy,09/18/2015,96
6442,Fezzik,11/07/2016,5
6442,Puck,07/13/2011,36
6442,Pumpkin Spice Latte,03/27/2012,54
6443,Boo Boo,12/22/2007,73
6443,Trout,02/01/2014,20
6444,Palomino,09/16/2015,46
6445,Luna,08/31/2010,40
6445,Munro,06/25/2008,13
6445,Bigfoot,12/05/2012,54
6446,Bigfoot,10/27/2011,43
6446,Rolls,10/04/2013,93
6447,Pepa,10/10/2010,37
6447,Meowzer,09/06/2014,6
6448,Hardrock,07/08/2008,1
6449,Mordecai,03/27/2009,15
6450,Galoof,01/02/2017,15
6451,Snickers,06/13/2011,23
6452,Dipstick,07/11/2016,21
6452,Trevor,02/20/2014,64
6453,Dipstick,10/17/2013,81
6454,Kemosabe,08/06/2012,78
6454,Luna,08/16/2015,89
6455,Pepa,04/18/2008,20
6455,Inigo Montoya,01/27/2014,69
6456,Palomino,01/05/2009,3
6456,Vizzini,08/02/2016,71
6456,Shell,06/21/2009,84
6457,Stonehenge,02/19/2007,43
6457,Fluffypants,08/11/2011,83
6457,Manque,07/30/2010,41
6458,Formica,09/18/2016,66
6459,Sweet Pea,06/13/2013,0
6460,Daisy,06/13/2012,24
6460,Bullet,10/22/2014,99
6461,Moonbeam,01/22/2017,11
6461,Spanky,03/17/2011,31
6461,Hardrock,06/18/2013,13
6462,Muschi,03/19/2014,75
6462,Cataract,06/08/2009,41
6462,Maynard,02/13/2010,79
6463,Balthazar,01/09/2008,11
6463,Smudge,09/02/2015,43
6464,280Z,08/08/2009,38
6464,Fluffypants,09/26/2010,76
6465,Reebok,06/17/2017,22
6465,Porkchop,04/15/2009,28
6466,Rorschach,09/29/2009,67
6466,Merrick,04/23/2012,86
6467,Flanders,12/01/2012,78
6467,Chewbacca,02/20/2007,24
6467,Muschi,06/09/2010,86
6468,Bianca,09/27/2009,57
6469,Zelda,03/15/2012,52
6469,Pookie,12/25/2008,58
6469,Muschi,11/07/2017,98
6470,Lucielle,06/24/2008,34
6471,Lumpy,06/10/2012,46
6472,Elvis,09/05/2011,11
6472,Porgie,05/05/2013,37
6472,Sherlock,04/01/2013,37
6473,Moriarty,08/31/2007,7
6473,Daytona,02/09/2014,93
6474,Elvis,04/08/2010,23
6474,Yarb,04/06/2015,61
6475,Snickers,05/02/2010,99
6475,Ginger,08/28/2016,98
6476,Waluigi,10/17/2016,3
6476,Gurney,04/15/2012,14
6477,Commander D,06/29/2016,32
6477,Fluffypants,12/14/2017,26
6478,Beau,05/10/2010,8
6479,James Avery,04/15/2017,78
6479,Korsakov,11/07/2012,40
6480,280Z,04/14/2010,9
6480,Lucielle,05/31/2012,89
6481,Pantera,12/30/2015,84
6482,Hardrock,06/08/2008,78
6482,Lucielle,02/29/2016,50
6483,Lumpy,10/24/2011,33
6484,Wigglesworth,10/05/2010,34
6484,Brando,08/02/2009,66
6485,Jo Jo,10/11/2008,22
6485,Gipsy,01/05/2013,13
6486,Gurney,08/06/2012,63
6487,Bullet,02/15/2013,52
6488,Fezzik,09/21/2010,53
6488,Noodles,04/22/2016,31
6488,Cow,03/25/2008,67
6489,Munster,06/16/2009,89
6490,Formica,06/12/2014,35
6490,Orrick,06/27/2015,79
6490,Pru,02/11/2012,25
6491,Skinnybutt,06/18/2016,64
6492,Poppy,08/05/2007,8
6492,Koufax,02/11/2011,76
6492,Nanaimo,05/30/2009,70
6493,Ritzy,04/18/2015,46
6493,Janet,03/23/2011,54
6494,Sam Peckinpaw,08/01/2016,63
6495,Sobriquet,08/14/2012,79
6495,Porgie,08/17/2011,76
6496,Otis,07/20/2012,63
6496,Poppy,09/07/2010,54
6496,Mr. Mittens,07/20/2017,80
6497,Bess,02/24/2009,79
6497,Ramses,05/23/2007,89
6497,Janet,05/01/2015,55
6498,Mr. Mittens,01/21/2017,20
6498,Kalika,04/19/2016,49
6499,Buddha,08/26/2015,48
6499,Mr. Mittens,04/30/2007,67
6499,Zak,06/27/2016,27
6500,Baskerville,10/14/2012,17
6501,Misty,08/30/2016,1
6501,Malone,02/12/2013,96
6502,Wheezer,02/22/2012,54
6503,Ritzy,08/07/2008,82
6503,Watson,03/10/2016,93
6504,Bob Dole,02/23/2007,92
6505,Shell,06/03/2011,61
6505,Porkchop,01/30/2016,53
6506,Mycroft,05/19/2014,96
6507,Sam Peckinpaw,07/30/2013,69
6507,Cindy,05/25/2010,72
6508,Arbuckle,09/20/2017,54
6508,Max,10/18/2016,63
6509,Sherlock,02/14/2017,88
6510,Johnny Cash,10/01/2013,23
6510,Puck,09/16/2010,14
6511,Maynard,08/15/2010,22
6511,Rorschach,08/31/2012,51
6511,Bianca,06/20/2014,34
6512,Muschi,09/05/2017,97
6512,Kitty,09/03/2009,57
6512,Korsakov,11/11/2007,99
6513,Inigo Montoya,02/09/2009,17
6513,Dana,11/22/2010,0
6514,Fluglehorn,03/22/2013,59
6515,Co Co,10/26/2009,13
6515,Cindy,06/20/2017,10
6515,Buffy,09/22/2013,98
6516,Tipper,08/18/2008,69
6516,Stairloafer,11/11/2012,88
6517,Pheobe,02/04/2016,75
6517,Papa,07/21/2012,65
6517,Boris,05/28/2015,68
6518,Brutus,08/13/2017,57
6518,Josephine,05/27/2007,6
6518,Gipsy,02/09/2011,38
6519,Smudge,05/27/2017,75
6520,Freckles,08/24/2012,58
6521,Arbuckle,02/03/2011,89
6521,Skinnybutt,02/21/2016,9
6522,Sobriquet,05/12/2010,50
6522,Fletcher,09/30/2015,93
6522,Milkshake,02/15/2015,35
6523,Fletcher,01/14/2007,18
6524,Lumpy,02/17/2017,19
6524,Bess,07/30/2011,68
6525,Mannix,01/19/2017,49
6525,Johnny Cash,05/09/2011,17
6526,Nutmeg,12/03/2012,25
6526,Sparky,05/29/2009,5
6527,Koufax,12/20/2012,2
6528,Dana,10/07/2011,89
6528,Buffy,10/24/2015,92
6528,Whiskers,03/05/2007,37
6529,Wheezer,05/01/2013,86
6529,Ewan McTeagle,01/06/2010,67
6529,Milo,06/22/2009,14
6530,Bambi,06/28/2009,16
6530,Waldo,06/01/2009,78
6530,Sparky,08/30/2012,36
6531,Calloway,07/02/2008,7
6531,Inigo Montoya,07/09/2010,82
6532,Moriarty,02/26/2007,3
6532,Smokey,05/27/2013,21
6533,Arbuckle,12/08/2016,20
6533,Cataract,04/15/2009,7
6534,Frannie,02/23/2012,60
6534,Moonbeam,12/03/2017,41
6535,Palomino,06/16/2007,76
6536,Blow,09/14/2011,82
6536,Pancreas,10/29/2014,63
6536,Mustafa,10/18/2016,40
6537,Mycroft,04/23/2011,97
6538,Pepa,03/18/2009,19
6538,Frolicks,08/05/2016,40
6538,Jo Jo,09/02/2011,79
6539,Yarb,03/11/2016,37
6539,280Z,12/20/2010,27
6540,Pancreas,09/03/2013,21
6541,Blizzard,12/22/2014,22
6541,Ritzy,04/04/2009,86
6542,Otis,03/04/2007,7
6542,Winona,07/20/2010,48
6543,Zoe,02/05/2016,26
6543,Dice,05/17/2015,27
6543,Rolls,07/01/2008,46
6544,Oatmeal,09/08/2011,53
6544,Cornmeal,04/08/2014,35
6544,Honeydew,10/22/2013,62
6545,Joe Lighthouse III,09/17/2010,69
6546,Ginger,08/25/2017,75
6547,Baskerville,09/27/2017,54
6547,Smeagol,01/29/2012,32
6548,Smeagol,07/04/2012,48
6548,Milo,11/10/2008,72
6549,Formica,09/09/2014,65
6550,Yoko,12/08/2011,11
6550,Lou Lou,08/25/2015,10
6551,Muschi,01/25/2008,95
6551,Calloway,07/23/2016,83
6551,Rolls,03/04/2007,36
6552,Humperdinck,07/16/2014,30
6553,Copernicus,03/24/2016,65
6553,Missy,04/23/2009,43
6554,Poppy,10/21/2007,39
6554,Sherlock,02/01/2013,32
6554,Honeydew,02/26/2013,87
6555,Mallow,08/03/2015,43
6555,Thelonius,05/11/2014,31
6555,Formica,10/07/2017,95
6556,Ragamuffin,01/28/2016,55
6556,Bullet,07/21/2013,28
6556,Manque,07/15/2010,80
6557,James Avery,07/30/2017,44
6557,Boris,03/13/2013,82
6557,Bungee,11/11/2013,24
6558,Janet,04/12/2010,95
6558,Pepper,11/12/2007,90
6559,Foo Foo,08/15/2009,50
6560,Watson,02/15/2017,74
6561,Cow,03/14/2014,62
6562,Foo Foo,07/22/2011,12
6562,Kalika,04/25/2010,58
6562,Baskerville,08/17/2008,5
6563,Bristol,10/29/2011,92
6563,Bambi,07/28/2007,45
6563,Pancreas,11/06/2014,94
6564,Spock,04/29/2010,16
6565,Dipstick,10/07/2009,28
6565,Bullet,12/07/2014,16
6565,Honeydew,02/04/2016,85
6566,Starfruit,02/01/2013,78
6566,Sparky,06/02/2015,22
6567,Domino,09/13/2017,61
6567,Otis,09/28/2009,89
6568,Wigglesworth,10/29/2010,12
6568,Checkers,05/02/2017,40
6569,Missy,03/04/2014,52
6570,Starfruit,08/03/2010,46
6570,Milkshake,07/14/2013,57
6570,Princess Peach,07/25/2015,38
6571,Ricochet,01/22/2012,48
6571,Flanders,02/20/2010,39
6572,Milkshake,08/04/2016,74
6572,Balthazar,03/09/2014,42
6572,Blizzard,12/20/2016,53
6573,Sweet Pea,09/05/2017,46
6574,Wheezer,06/19/2017,83
6574,Pookie,11/15/2009,93
6574,Co Co,05/31/2014,91
6575,Puss,08/22/2008,62
6575,Yarb,04/25/2007,8
6575,Kitty,07/23/2013,66
6576,Tigger,09/27/2009,98
6576,Cheetoh,05/25/2017,47
6577,Co Co,04/10/2017,0
6577,Big Paw,08/28/2013,69
6578,Smeagol,08/09/2008,42
6579,Jo Jo,07/25/2017,6
6580,Magoon,03/18/2008,60
6580,Doolittle,02/19/2017,82
6581,James Avery,04/06/2007,44
6582,Sylvester,02/24/2008,32
6582,Stairloafer,09/12/2015,94
6583,Tiger,01/30/2014,51
6583,Cheetoh,06/12/2011,39
6584,Mr. Grumpystripes,01/24/2008,82
6584,Rorschach,10/29/2008,13
6584,Ragamuffin,05/31/2009,72
6585,Misty,03/27/2012,86
6585,Hans,10/13/2007,70
6585,Buddha,05/18/2011,98
6586,Jo Jo,07/19/2012,49
6586,Sobriquet,09/01/2007,87
6587,Oswald,03/10/2012,44
6587,Jo Jo,10/06/2008,91
6588,French Toast,04/20/2007,17
6588,Mannix,03/31/2015,96
6589,Magoon,10/30/2008,98
6589,Mordecai,11/05/2015,47
6590,Dice,06/14/2014,67
6591,Whiskers,05/01/2010,72
6592,Kalika,05/23/2008,40
6592,Franzen,02/20/2011,21
6592,Cataract,02/05/2015,11
6593,Malone Dies,06/19/2011,75
6594,Ginger,02/05/2013,9
6594,Tigger,08/16/2011,33
6595,Blizzard,10/29/2008,69
6595,Palomino,07/13/2014,42
6596,Toyota,11/13/2008,77
6596,Ritzy,09/03/2012,38
6597,Moriarty,10/10/2010,31
6598,Janet,05/07/2011,41
6598,Honeypot,05/07/2013,25
6598,Eleven,06/23/2010,94
6599,Mannix,06/17/2017,39
6599,Mallow,10/02/2012,46
6599,Stonehenge,07/22/2013,59
6600,Merrick,04/28/2014,70
